Passo,Nível_de_Compartilhamento,Justiça,Satisfação,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
63,0.0,1.0009404388714733,0.26666666666666655,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
64,0.0,1.0009404388714733,0.26248196248196237,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
65,0.0,1.0009404388714733,0.2585137085137084,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
66,0.0,1.0009404388714733,0.25454545454545446,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
67,0.0,1.0009404388714733,0.2507246376811593,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
68,0.0,1.0009404388714733,0.24710144927536223,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
69,0.0,1.0009404388714733,0.24347826086956514,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
70,0.0,1.0009404388714733,0.2399758454106279,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
71,0.0,1.0009404388714733,0.23665458937198058,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
72,0.0,1.0009404388714733,0.23333333333333325,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
73,0.0,1.0009404388714733,0.23011111111111102,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
74,0.0,1.0009404388714733,0.22705555555555545,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
75,0.0,1.0009404388714733,0.2239999999999999,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
76,0.0,1.0009404388714733,0.22102564102564093,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
77,0.0,1.0009404388714733,0.21820512820512813,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
78,0.0,1.0009404388714733,0.21538461538461529,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
79,0.0,1.0009404388714733,0.21263057929724585,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
80,0.0,1.0009404388714733,0.21001899335232663,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
81,0.0,1.0009404388714733,0.20740740740740735,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
82,0.0,1.0009404388714733,0.20485008818342143,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
83,0.0,1.0009404388714733,0.2024250440917107,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
84,0.0,1.0009404388714733,0.19999999999999996,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
85,0.0,1.0009404388714733,0.19761904761904756,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
86,0.0,1.0009404388714733,0.19536124794745477,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
87,0.0,1.0009404388714733,0.193103448275862,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
88,0.0,1.0009404388714733,0.19088122605363977,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
89,0.0,1.0009404388714733,0.18877394636015318,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
90,0.0,1.0009404388714733,0.18666666666666662,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
91,0.0,1.0009404388714733,0.1845878136200716,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
92,0.0,1.0009404388714733,0.18261648745519707,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
93,0.0,1.0009404388714733,0.18064516129032251,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
94,0.0,1.0009404388714733,0.17869623655913972,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
95,0.0,1.0009404388714733,0.17684811827956984,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
96,0.0,1.0009404388714733,0.17499999999999993,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
97,0.0,1.0009404388714733,0.17316919191919186,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
98,0.0,1.0009404388714733,0.17143308080808073,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
99,0.0,1.0009404388714733,0.1696969696969696,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
100,0.0,1.0009404388714733,0.16797385620915026,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
101,0.0,1.0009404388714733,0.1663398692810457,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
102,0.0,1.0009404388714733,0.16470588235294112,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
103,0.0,1.0009404388714733,0.16308123249299714,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
104,0.0,1.0009404388714733,0.16154061624649854,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
105,0.0,1.0009404388714733,0.15999999999999992,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
106,0.0,1.0009404388714733,0.1584656084656084,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
107,0.0,1.0009404388714733,0.15701058201058193,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
108,0.0,1.0009404388714733,0.15555555555555547,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
109,0.0,1.0009404388714733,0.15410410410410405,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
110,0.0,1.0009404388714733,0.15272772772772766,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
111,0.0,1.0009404388714733,0.15135135135135128,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
112,0.0,1.0009404388714733,0.1499762920815552,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
113,0.0,1.0009404388714733,0.14867235656709335,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
114,0.0,1.0009404388714733,0.1473684210526315,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
115,0.0,1.0009404388714733,0.14606387764282494,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
116,0.0,1.0009404388714733,0.14482681061628425,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
117,0.0,1.0009404388714733,0.14358974358974355,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
118,0.0,1.0009404388714733,0.1423504273504273,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
119,0.0,1.0009404388714733,0.1411752136752136,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
120,0.0,1.0009404388714733,0.13999999999999993,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
121,0.0,1.0009404388714733,0.13882113821138206,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
122,0.0,1.0009404388714733,0.1377032520325203,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
123,0.0,1.0009404388714733,0.13658536585365846,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
124,0.0,1.0009404388714733,0.13546264034068908,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
125,0.0,1.0009404388714733,0.13439798683701118,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
126,0.0,1.0009404388714733,0.13333333333333328,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
127,0.0,1.0009404388714733,0.13226282761166477,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
128,0.0,1.0009404388714733,0.13124769287559981,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
129,0.0,1.0009404388714733,0.13023255813953485,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
130,0.0,1.0009404388714733,0.12921071176885127,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
131,0.0,1.0009404388714733,0.12824171952078925,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
132,0.0,1.0009404388714733,0.12727272727272723,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
133,0.0,1.0009404388714733,0.12629629629629627,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
134,0.0,1.0009404388714733,0.12537037037037033,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
135,0.0,1.0009404388714733,0.1244444444444444,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
136,0.0,1.0009404388714733,0.12351046698872781,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
137,0.0,1.0009404388714733,0.12262479871175519,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
138,0.0,1.0009404388714733,0.12173913043478257,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
139,0.0,1.0009404388714733,0.12084489670058585,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
140,0.0,1.0009404388714733,0.11999691643539928,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
141,0.0,1.0009404388714733,0.11914893617021272,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
142,0.0,1.0009404388714733,0.11829196217494085,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
143,0.0,1.0009404388714733,0.11747931442080373,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
144,0.0,1.0009404388714733,0.11666666666666663,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
145,0.0,1.0009404388714733,0.115844671201814,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
146,0.0,1.0009404388714733,0.11506519274376413,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
147,0.0,1.0009404388714733,0.11428571428571425,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
148,0.0,1.0009404388714733,0.11349659863945573,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
149,0.0,1.0009404388714733,0.11274829931972785,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
150,0.0,1.0009404388714733,0.11199999999999995,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
151,0.0,1.0009404388714733,0.11124183006535943,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
152,0.0,1.0009404388714733,0.11052287581699342,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
153,0.0,1.0009404388714733,0.10980392156862741,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
154,0.0,1.0009404388714733,0.10907491201608845,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
155,0.0,1.0009404388714733,0.10838360985419804,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
156,0.0,1.0009404388714733,0.10769230769230764,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
157,0.0,1.0009404388714733,0.10699080793420412,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
158,0.0,1.0009404388714733,0.10632559264634732,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
159,0.0,1.0009404388714733,0.10566037735849053,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
160,0.0,1.0009404388714733,0.10498485907290933,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
161,0.0,1.0009404388714733,0.1043442813883065,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
162,0.0,1.0009404388714733,0.10370370370370367,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
163,0.0,1.0009404388714733,0.10305274971941636,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
164,0.0,1.0009404388714733,0.10243546576879907,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
165,0.0,1.0009404388714733,0.10181818181818177,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
166,0.0,1.0009404388714733,0.10119047619047616,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
167,0.0,1.0009404388714733,0.10059523809523807,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
168,0.0,1.0009404388714733,0.09999999999999998,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
169,0.0,1.0009404388714733,0.0993943191311612,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
170,0.0,1.0009404388714733,0.09881996658312446,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
171,0.0,1.0009404388714733,0.09824561403508769,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
172,0.0,1.0009404388714733,0.09766081871345027,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
173,0.0,1.0009404388714733,0.09710627142569063,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
174,0.0,1.0009404388714733,0.096551724137931,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
175,0.0,1.0009404388714733,0.09598675238651856,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
176,0.0,1.0009404388714733,0.09545100331190333,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
177,0.0,1.0009404388714733,0.0949152542372881,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
178,0.0,1.0009404388714733,0.09436911487758942,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
179,0.0,1.0009404388714733,0.09385122410546136,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
180,0.0,1.0009404388714733,0.09333333333333331,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
181,0.0,1.0009404388714733,0.09280510018214932,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
182,0.0,1.0009404388714733,0.09230418943533696,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
183,0.0,1.0009404388714733,0.09180327868852456,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
184,0.0,1.0009404388714733,0.09129208531641105,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
185,0.0,1.0009404388714733,0.09080733298078614,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
186,0.0,1.0009404388714733,0.09032258064516126,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
187,0.0,1.0009404388714733,0.08982761563406721,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
188,0.0,1.0009404388714733,0.08935825226147803,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
189,0.0,1.0009404388714733,0.08888888888888885,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
190,0.0,1.0009404388714733,0.0884093915343915,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
191,0.0,1.0009404388714733,0.08795469576719574,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
192,0.0,1.0009404388714733,0.08749999999999997,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
193,0.0,1.0009404388714733,0.08703525641025638,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
194,0.0,1.0009404388714733,0.08659455128205125,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
195,0.0,1.0009404388714733,0.08615384615384612,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
196,0.0,1.0009404388714733,0.08570318570318568,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
197,0.0,1.0009404388714733,0.08527583527583525,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
198,0.0,1.0009404388714733,0.0848484848484848,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
199,0.0,1.0009404388714733,0.08441127694859034,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
200,0.0,1.0009404388714733,0.08399668325041455,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
201,0.0,1.0009404388714733,0.08358208955223878,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
202,0.0,1.0009404388714733,0.08315774070822356,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
203,0.0,1.0009404388714733,0.08275534094234706,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
204,0.0,1.0009404388714733,0.08235294117647056,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
205,0.0,1.0009404388714733,0.08194089229894853,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
206,0.0,1.0009404388714733,0.0815501562944018,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
207,0.0,1.0009404388714733,0.08115942028985505,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
208,0.0,1.0009404388714733,0.08075914423740509,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
209,0.0,1.0009404388714733,0.08037957211870252,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
210,0.0,1.0009404388714733,0.07999999999999996,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
211,0.0,1.0009404388714733,0.07961099932930915,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
212,0.0,1.0009404388714733,0.07924211938296442,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
213,0.0,1.0009404388714733,0.07887323943661968,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
214,0.0,1.0009404388714733,0.07849504434011473,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
215,0.0,1.0009404388714733,0.07813641105894624,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
216,0.0,1.0009404388714733,0.07777777777777774,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
217,0.0,1.0009404388714733,0.07740994419076608,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
218,0.0,1.0009404388714733,0.07706113647894468,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
219,0.0,1.0009404388714733,0.07671232876712326,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
